title,type,question,A,B,C,D,answer,image
F5 Chp 4,radio,JohorBahru_Q27,A,B,C,D,D,Johor Bahru/Picture27.png
F5 Chp 4,radio,Kedah_Q27,A,B,C,D,D,Kedah/Picture27.png
F5 Chp 4,radio,Kelantan_Q27,A,B,C,D,C,Kelantan/Picture27.png
F5 Chp 4,radio,KlSentul_Q27,A,B,C,D,C,KL Sentul/Picture27.png
F5 Chp 4,radio,Melaka_Q27,A,B,C,D,D,Melaka/Picture27.png
F5 Chp 4,radio,Mrsm_Q27,A,B,C,D,B,MRSM/Picture27.png
F5 Chp 4,radio,N_Q27,A,B,C,D,D,N9/Picture27.png
F5 Chp 4,radio,Pahang_Q27,A,B,C,D,A,Pahang/Picture27.png
F5 Chp 4,radio,Penang_Q27,A,B,C,D,A,Penang/Picture27.png
F5 Chp 4,radio,Perak_Q27,A,B,C,D,C,Perak/Picture27.png
F5 Chp 4,radio,Perlis_Q27,A,B,C,D,A,Perlis/Picture27.png
F5 Chp 4,radio,PutrajayaSet_Q27,A,B,C,D,C,Putrajaya set 1/Picture27.png
F5 Chp 4,radio,PutrajayaSet_Q27,A,B,C,D,A,Putrajaya set 2/Picture27.png
F5 Chp 4,radio,SarawakSerian_Q27,A,B,C,D,A,Sarawak Serian/Picture27.png
F5 Chp 4,radio,Sbp_Q27,A,B,C,D,D,SBP/Picture27.png
F5 Chp 4,radio,SelangorSet_Q27,A,B,C,D,B,Selangor set 2/Picture27.png
F5 Chp 4,radio,SelangorSet_Q27,A,B,C,D,C,Selangor set 3/Picture27.png
F5 Chp 4,radio,Smka_Q27,A,B,C,D,D,SMKA/Picture27.png
F5 Chp 4,radio,Terengganu_Q27,A,B,C,D,B,Terengganu/Picture27.png
F5 Chp 4,radio,JohorBahru_Q28,A,B,C,D,C,Johor Bahru/Picture28.png
F5 Chp 4,radio,Kedah_Q28,A,B,C,D,C,Kedah/Picture28.png
F5 Chp 4,radio,Kelantan_Q28,A,B,C,D,B,Kelantan/Picture28.png
F5 Chp 4,radio,KlSentul_Q28,A,B,C,D,A,KL Sentul/Picture28.png
F5 Chp 4,radio,Melaka_Q28,A,B,C,D,C,Melaka/Picture28.png
F5 Chp 4,radio,Mrsm_Q28,A,B,C,D,B,MRSM/Picture28.png
F5 Chp 4,radio,N_Q28,A,B,C,D,B,N9/Picture28.png
F5 Chp 4,radio,Pahang_Q28,A,B,C,D,D,Pahang/Picture28.png
F5 Chp 4,radio,Penang_Q28,A,B,C,D,A,Penang/Picture28.png
F5 Chp 4,radio,Perak_Q28,A,B,C,D,C,Perak/Picture28.png
F5 Chp 4,radio,Perlis_Q28,A,B,C,D,C,Perlis/Picture28.png
F5 Chp 4,radio,PutrajayaSet_Q28,A,B,C,D,D,Putrajaya set 1/Picture28.png
F5 Chp 4,radio,PutrajayaSet_Q28,A,B,C,D,B,Putrajaya set 2/Picture28.png
F5 Chp 4,radio,SarawakSerian_Q28,A,B,C,D,B,Sarawak Serian/Picture28.png
F5 Chp 4,radio,Sbp_Q28,A,B,C,D,D,SBP/Picture28.png
F5 Chp 4,radio,SelangorSet_Q28,A,B,C,D,A,Selangor set 1/Picture28.png
F5 Chp 4,radio,SelangorSet_Q28,A,B,C,D,D,Selangor set 2/Picture28.png
F5 Chp 4,radio,SelangorSet_Q28,A,B,C,D,C,Selangor set 3/Picture28.png
F5 Chp 4,radio,Smka_Q28,A,B,C,D,B,SMKA/Picture28.png
F5 Chp 4,radio,Terengganu_Q28,A,B,C,D,D,Terengganu/Picture28.png
F5 Chp 4,radio,SelangorSet_Q29,A,B,C,D,D,Selangor set 1/Picture29.png
