title,type,question,A,B,C,D,answer,image
F4 Chp 4,radio,JohorBahru_Q07,A,B,C,D,C,Johor Bahru/Picture7.png
F4 Chp 4,radio,Kedah_Q07,A,B,C,D,D,Kedah/Picture7.png
F4 Chp 4,radio,Kelantan_Q07,A,B,C,D,B,Kelantan/Picture7.png
F4 Chp 4,radio,KlSentul_Q07,A,B,C,D,D,KL Sentul/Picture7.png
F4 Chp 4,radio,Melaka_Q07,A,B,C,D,A,Melaka/Picture7.png
F4 Chp 4,radio,Mrsm_Q07,A,B,C,D,A,MRSM/Picture7.png
F4 Chp 4,radio,N_Q07,A,B,C,D,B,N9/Picture7.png
F4 Chp 4,radio,Penang_Q07,A,B,C,D,B,Penang/Picture7.png
F4 Chp 4,radio,Perak_Q07,A,B,C,D,D,Perak/Picture7.png
F4 Chp 4,radio,Perlis_Q07,A,B,C,D,D,Perlis/Picture7.png
F4 Chp 4,radio,PutrajayaSet_Q07,A,B,C,D,A,Putrajaya set 1/Picture7.png
F4 Chp 4,radio,PutrajayaSet_Q07,A,B,C,D,D,Putrajaya set 2/Picture7.png
F4 Chp 4,radio,SarawakSerian_Q07,A,B,C,D,B,Sarawak Serian/Picture7.png
F4 Chp 4,radio,SelangorSet_Q07,A,B,C,D,A,Selangor set 1/Picture7.png
F4 Chp 4,radio,SelangorSet_Q07,A,B,C,D,D,Selangor set 2/Picture7.png
F4 Chp 4,radio,SelangorSet_Q07,A,B,C,D,C,Selangor set 3/Picture7.png
F4 Chp 4,radio,Smka_Q07,A,B,C,D,D,SMKA/Picture7.png
F4 Chp 4,radio,Terengganu_Q07,A,B,C,D,B,Terengganu/Picture7.png
F4 Chp 4,radio,JohorBahru_Q08,A,B,C,D,A,Johor Bahru/Picture8.png
F4 Chp 4,radio,Kedah_Q08,A,B,C,D,A,Kedah/Picture8.png
F4 Chp 4,radio,Kelantan_Q08,A,B,C,D,C,Kelantan/Picture8.png
F4 Chp 4,radio,KlSentul_Q08,A,B,C,D,D,KL Sentul/Picture8.png
F4 Chp 4,radio,Melaka_Q08,A,B,C,D,D,Melaka/Picture8.png
F4 Chp 4,radio,Mrsm_Q08,A,B,C,D,C,MRSM/Picture8.png
F4 Chp 4,radio,N_Q08,A,B,C,D,A,N9/Picture8.png
F4 Chp 4,radio,Penang_Q08,A,B,C,D,D,Penang/Picture8.png
F4 Chp 4,radio,Perak_Q08,A,B,C,D,D,Perak/Picture8.png
F4 Chp 4,radio,Perlis_Q08,A,B,C,D,D,Perlis/Picture8.png
F4 Chp 4,radio,PutrajayaSet_Q08,A,B,C,D,B,Putrajaya set 1/Picture8.png
F4 Chp 4,radio,PutrajayaSet_Q08,A,B,C,D,C,Putrajaya set 2/Picture8.png
F4 Chp 4,radio,SarawakSerian_Q08,A,B,C,D,D,Sarawak Serian/Picture8.png
F4 Chp 4,radio,SelangorSet_Q08,A,B,C,D,A,Selangor set 2/Picture8.png
F4 Chp 4,radio,SelangorSet_Q08,A,B,C,D,A,Selangor set 3/Picture8.png
F4 Chp 4,radio,Smka_Q08,A,B,C,D,D,SMKA/Picture8.png
F4 Chp 4,radio,Terengganu_Q08,A,B,C,D,A,Terengganu/Picture8.png
F4 Chp 4,radio,Mrsm_Q09,A,B,C,D,B,MRSM/Picture9.png
F4 Chp 4,radio,Sbp_Q10,A,B,C,D,A,SBP/Picture10.png
F4 Chp 4,radio,Sbp_Q11,A,B,C,D,B,SBP/Picture11.png
F4 Chp 4,radio,Pahang_Q13,A,B,C,D,C,Pahang/Picture13.png
F4 Chp 4,radio,Pahang_Q14,A,B,C,D,A,Pahang/Picture14.png
