title,type,question,A,B,C,D,answer,image
F4 Chp 8,radio,JohorBahru_Q15,A,B,C,D,D,Johor Bahru/Picture15.png
F4 Chp 8,radio,Kedah_Q15,A,B,C,D,B,Kedah/Picture15.png
F4 Chp 8,radio,Kelantan_Q15,A,B,C,D,B,Kelantan/Picture15.png
F4 Chp 8,radio,KlSentul_Q15,A,B,C,D,B,KL Sentul/Picture15.png
F4 Chp 8,radio,Melaka_Q15,A,B,C,D,D,Melaka/Picture15.png
F4 Chp 8,radio,N_Q15,A,B,C,D,C,N9/Picture15.png
F4 Chp 8,radio,Penang_Q15,A,B,C,D,D,Penang/Picture15.png
F4 Chp 8,radio,Perak_Q15,A,B,C,D,A,Perak/Picture15.png
F4 Chp 8,radio,Perlis_Q15,A,B,C,D,A,Perlis/Picture15.png
F4 Chp 8,radio,PutrajayaSet_Q15,A,B,C,D,D,Putrajaya set 1/Picture15.png
F4 Chp 8,radio,PutrajayaSet_Q15,A,B,C,D,C,Putrajaya set 2/Picture15.png
F4 Chp 8,radio,SarawakSerian_Q15,A,B,C,D,B,Sarawak Serian/Picture15.png
F4 Chp 8,radio,SelangorSet_Q15,A,B,C,D,D,Selangor set 1/Picture15.png
F4 Chp 8,radio,SelangorSet_Q15,A,B,C,D,B,Selangor set 2/Picture15.png
F4 Chp 8,radio,SelangorSet_Q15,A,B,C,D,D,Selangor set 3/Picture15.png
F4 Chp 8,radio,Smka_Q15,A,B,C,D,B,SMKA/Picture15.png
F4 Chp 8,radio,Terengganu_Q15,A,B,C,D,A,Terengganu/Picture15.png
F4 Chp 8,radio,JohorBahru_Q16,A,B,C,D,A,Johor Bahru/Picture16.png
F4 Chp 8,radio,Kedah_Q16,A,B,C,D,B,Kedah/Picture16.png
F4 Chp 8,radio,Kelantan_Q16,A,B,C,D,D,Kelantan/Picture16.png
F4 Chp 8,radio,KlSentul_Q16,A,B,C,D,A,KL Sentul/Picture16.png
F4 Chp 8,radio,Melaka_Q16,A,B,C,D,A,Melaka/Picture16.png
F4 Chp 8,radio,Mrsm_Q16,A,B,C,D,C,MRSM/Picture16.png
F4 Chp 8,radio,N_Q16,A,B,C,D,C,N9/Picture16.png
F4 Chp 8,radio,Penang_Q16,A,B,C,D,D,Penang/Picture16.png
F4 Chp 8,radio,Perak_Q16,A,B,C,D,A,Perak/Picture16.png
F4 Chp 8,radio,Perlis_Q16,A,B,C,D,D,Perlis/Picture16.png
F4 Chp 8,radio,PutrajayaSet_Q16,A,B,C,D,C,Putrajaya set 1/Picture16.png
F4 Chp 8,radio,PutrajayaSet_Q16,A,B,C,D,B,Putrajaya set 2/Picture16.png
F4 Chp 8,radio,SarawakSerian_Q16,A,B,C,D,C,Sarawak Serian/Picture16.png
F4 Chp 8,radio,SelangorSet_Q16,A,B,C,D,C,Selangor set 1/Picture16.png
F4 Chp 8,radio,SelangorSet_Q16,A,B,C,D,B,Selangor set 2/Picture16.png
F4 Chp 8,radio,SelangorSet_Q16,A,B,C,D,A,Selangor set 3/Picture16.png
F4 Chp 8,radio,Smka_Q16,A,B,C,D,A,SMKA/Picture16.png
F4 Chp 8,radio,Terengganu_Q16,A,B,C,D,D,Terengganu/Picture16.png
F4 Chp 8,radio,Mrsm_Q17,A,B,C,D,C,MRSM/Picture17.png
F4 Chp 8,radio,Sbp_Q17,A,B,C,D,B,SBP/Picture17.png
F4 Chp 8,radio,Pahang_Q18,A,B,C,D,D,Pahang/Picture18.png
