title,type,question,A,B,C,D,answer,image
F4 Chp 3,radio,SarawakSerian_Q04,A,B,C,D,B,Sarawak Serian/Picture4.png
F4 Chp 3,radio,JohorBahru_Q05,A,B,C,D,D,Johor Bahru/Picture5.png
F4 Chp 3,radio,Kedah_Q05,A,B,C,D,C,Kedah/Picture5.png
F4 Chp 3,radio,Kelantan_Q05,A,B,C,D,C,Kelantan/Picture5.png
F4 Chp 3,radio,KlSentul_Q05,A,B,C,D,B,KL Sentul/Picture5.png
F4 Chp 3,radio,Melaka_Q05,A,B,C,D,C,Melaka/Picture5.png
F4 Chp 3,radio,Mrsm_Q05,A,B,C,D,C,MRSM/Picture5.png
F4 Chp 3,radio,N_Q05,A,B,C,D,A,N9/Picture5.png
F4 Chp 3,radio,Penang_Q05,A,B,C,D,B,Penang/Picture5.png
F4 Chp 3,radio,Perak_Q05,A,B,C,D,B,Perak/Picture5.png
F4 Chp 3,radio,Perlis_Q05,A,B,C,D,B,Perlis/Picture5.png
F4 Chp 3,radio,PutrajayaSet_Q05,A,B,C,D,B,Putrajaya set 1/Picture5.png
F4 Chp 3,radio,PutrajayaSet_Q05,A,B,C,D,C,Putrajaya set 2/Picture5.png
F4 Chp 3,radio,SarawakSerian_Q05,A,B,C,D,B,Sarawak Serian/Picture5.png
F4 Chp 3,radio,SelangorSet_Q05,A,B,C,D,C,Selangor set 1/Picture5.png
F4 Chp 3,radio,SelangorSet_Q05,A,B,C,D,A,Selangor set 2/Picture5.png
F4 Chp 3,radio,SelangorSet_Q05,A,B,C,D,B,Selangor set 3/Picture5.png
F4 Chp 3,radio,Smka_Q05,A,B,C,D,A,SMKA/Picture5.png
F4 Chp 3,radio,Terengganu_Q05,A,B,C,D,C,Terengganu/Picture5.png
F4 Chp 3,radio,JohorBahru_Q06,A,B,C,D,A,Johor Bahru/Picture6.png
F4 Chp 3,radio,Kedah_Q06,A,B,C,D,D,Kedah/Picture6.png
F4 Chp 3,radio,Kelantan_Q06,A,B,C,D,B,Kelantan/Picture6.png
F4 Chp 3,radio,KlSentul_Q06,A,B,C,D,C,KL Sentul/Picture6.png
F4 Chp 3,radio,Melaka_Q06,A,B,C,D,A,Melaka/Picture6.png
F4 Chp 3,radio,Mrsm_Q06,A,B,C,D,B,MRSM/Picture6.png
F4 Chp 3,radio,N_Q06,A,B,C,D,B,N9/Picture6.png
F4 Chp 3,radio,Penang_Q06,A,B,C,D,A,Penang/Picture6.png
F4 Chp 3,radio,Perak_Q06,A,B,C,D,C,Perak/Picture6.png
F4 Chp 3,radio,Perlis_Q06,A,B,C,D,A,Perlis/Picture6.png
F4 Chp 3,radio,PutrajayaSet_Q06,A,B,C,D,A,Putrajaya set 1/Picture6.png
F4 Chp 3,radio,PutrajayaSet_Q06,A,B,C,D,D,Putrajaya set 2/Picture6.png
F4 Chp 3,radio,SarawakSerian_Q06,A,B,C,D,D,Sarawak Serian/Picture6.png
F4 Chp 3,radio,SelangorSet_Q06,A,B,C,D,B,Selangor set 1/Picture6.png
F4 Chp 3,radio,SelangorSet_Q06,A,B,C,D,B,Selangor set 2/Picture6.png
F4 Chp 3,radio,SelangorSet_Q06,A,B,C,D,A,Selangor set 3/Picture6.png
F4 Chp 3,radio,Smka_Q06,A,B,C,D,C,SMKA/Picture6.png
F4 Chp 3,radio,Terengganu_Q06,A,B,C,D,A,Terengganu/Picture6.png
F4 Chp 3,radio,Sbp_Q07,A,B,C,D,A,SBP/Picture7.png
F4 Chp 3,radio,Sbp_Q08,A,B,C,D,C,SBP/Picture8.png
F4 Chp 3,radio,Pahang_Q09,A,B,C,D,C,Pahang/Picture9.png
F4 Chp 3,radio,Sbp_Q09,A,B,C,D,C,SBP/Picture9.png
F4 Chp 3,radio,Pahang_Q10,A,B,C,D,A,Pahang/Picture10.png
F4 Chp 3,radio,Pahang_Q11,A,B,C,D,D,Pahang/Picture11.png
F4 Chp 3,radio,Pahang_Q12,A,B,C,D,B,Pahang/Picture12.png
