title,type,question,A,B,C,D,answer,image
F4 Chp 5,radio,Sabk_Q08,A,B,C,D,D,SABK/Picture8.png
F4 Chp 5,radio,JohorKulaiSet_Q09,A,B,C,D,B,Johor Kulai Set 1/Picture9.png
F4 Chp 5,radio,JohorKulaiSet_Q09,A,B,C,D,D,Johor Kulai Set 2/Picture9.png
F4 Chp 5,radio,JohorMuar_Q09,A,B,C,D,C,Johor Muar/Picture9.png
F4 Chp 5,radio,JohorPasirGudang_Q09,A,B,C,D,C,Johor Pasir Gudang/Picture9.png
F4 Chp 5,radio,JohorSegamatSet_Q09,A,B,C,D,B,Johor Segamat Set 1/Picture9.png
F4 Chp 5,radio,JohorSegamatSet_Q09,A,B,C,D,C,Johor Segamat Set 2/Picture9.png
F4 Chp 5,radio,Kedah_Q09,A,B,C,D,A,Kedah/Picture9.png
F4 Chp 5,radio,Kelantan_Q09,A,B,C,D,D,Kelantan/Picture9.png
F4 Chp 5,radio,KualaLumpur_Q09,A,B,C,D,C,Kuala Lumpur/Picture9.png
F4 Chp 5,radio,Mrsm_Q09,A,B,C,D,B,MRSM/Picture9.png
F4 Chp 5,radio,N_Q09,A,B,C,D,B,N9/Picture9.png
F4 Chp 5,radio,Perak_Q09,A,B,C,D,C,Perak/Picture9.png
F4 Chp 5,radio,Perlis_Q09,A,B,C,D,D,Perlis/Picture9.png
F4 Chp 5,radio,PulauPinang_Q09,A,B,C,D,D,Pulau Pinang/Picture9.png
F4 Chp 5,radio,PutrajayaSet_Q09,A,B,C,D,A,Putrajaya set 1/Picture9.png
F4 Chp 5,radio,PutrajayaSet_Q09,A,B,C,D,B,Putrajaya set 2/Picture9.png
F4 Chp 5,radio,Sabah_Q09,A,B,C,D,A,Sabah/Picture9.png
F4 Chp 5,radio,Sabk_Q09,A,B,C,D,B,SABK/Picture9.png
F4 Chp 5,radio,Sbp_Q09,A,B,C,D,A,SBP/Picture9.png
F4 Chp 5,radio,Selangor_Q09,A,B,C,D,B,Selangor/Picture9.png
F4 Chp 5,radio,Smka_Q09,A,B,C,D,B,SMKA/Picture9.png
F4 Chp 5,radio,Terengganu_Q09,A,B,C,D,A,Terengganu/Picture9.png
F4 Chp 5,radio,JohorKulaiSet_Q10,A,B,C,D,D,Johor Kulai Set 1/Picture10.png
F4 Chp 5,radio,JohorKulaiSet_Q10,A,B,C,D,A,Johor Kulai Set 2/Picture10.png
F4 Chp 5,radio,JohorMuar_Q10,A,B,C,D,A,Johor Muar/Picture10.png
F4 Chp 5,radio,JohorPasirGudang_Q10,A,B,C,D,B,Johor Pasir Gudang/Picture10.png
F4 Chp 5,radio,JohorSegamatSet_Q10,A,B,C,D,D,Johor Segamat Set 1/Picture10.png
F4 Chp 5,radio,JohorSegamatSet_Q10,A,B,C,D,D,Johor Segamat Set 2/Picture10.png
F4 Chp 5,radio,Kedah_Q10,A,B,C,D,A,Kedah/Picture10.png
F4 Chp 5,radio,Kelantan_Q10,A,B,C,D,D,Kelantan/Picture10.png
F4 Chp 5,radio,KualaLumpur_Q10,A,B,C,D,B,Kuala Lumpur/Picture10.png
F4 Chp 5,radio,Melaka_Q10,A,B,C,D,A,Melaka/Picture10.png
F4 Chp 5,radio,Mrsm_Q10,A,B,C,D,D,MRSM/Picture10.png
F4 Chp 5,radio,N_Q10,A,B,C,D,B,N9/Picture10.png
F4 Chp 5,radio,Perak_Q10,A,B,C,D,C,Perak/Picture10.png
F4 Chp 5,radio,Perlis_Q10,A,B,C,D,D,Perlis/Picture10.png
F4 Chp 5,radio,PulauPinang_Q10,A,B,C,D,A,Pulau Pinang/Picture10.png
F4 Chp 5,radio,PutrajayaSet_Q10,A,B,C,D,C,Putrajaya set 1/Picture10.png
F4 Chp 5,radio,PutrajayaSet_Q10,A,B,C,D,C,Putrajaya set 2/Picture10.png
F4 Chp 5,radio,Sabah_Q10,A,B,C,D,D,Sabah/Picture10.png
F4 Chp 5,radio,SarawakSibu_Q10,A,B,C,D,C,Sarawak Sibu/Picture10.png
F4 Chp 5,radio,Sbp_Q10,A,B,C,D,C,SBP/Picture10.png
F4 Chp 5,radio,Selangor_Q10,A,B,C,D,B,Selangor/Picture10.png
F4 Chp 5,radio,Smka_Q10,A,B,C,D,D,SMKA/Picture10.png
F4 Chp 5,radio,Terengganu_Q10,A,B,C,D,C,Terengganu/Picture10.png
F4 Chp 5,radio,Pahang_Q11,A,B,C,D,A,Pahang/Picture11.png
F4 Chp 5,radio,SarawakSibu_Q11,A,B,C,D,A,Sarawak Sibu/Picture11.png
