title,type,question,A,B,C,D,answer,image
F4 Chp 6,radio,Sabk_Q10,A,B,C,D,A,SABK/Picture10.png
F4 Chp 6,radio,JohorKulaiSet_Q11,A,B,C,D,C,Johor Kulai Set 1/Picture11.png
F4 Chp 6,radio,JohorKulaiSet_Q11,A,B,C,D,D,Johor Kulai Set 2/Picture11.png
F4 Chp 6,radio,JohorMuar_Q11,A,B,C,D,D,Johor Muar/Picture11.png
F4 Chp 6,radio,JohorPasirGudang_Q11,A,B,C,D,B,Johor Pasir Gudang/Picture11.png
F4 Chp 6,radio,JohorSegamatSet_Q11,A,B,C,D,D,Johor Segamat Set 1/Picture11.png
F4 Chp 6,radio,JohorSegamatSet_Q11,A,B,C,D,C,Johor Segamat Set 2/Picture11.png
F4 Chp 6,radio,Kedah_Q11,A,B,C,D,B,Kedah/Picture11.png
F4 Chp 6,radio,Kelantan_Q11,A,B,C,D,D,Kelantan/Picture11.png
F4 Chp 6,radio,KualaLumpur_Q11,A,B,C,D,C,Kuala Lumpur/Picture11.png
F4 Chp 6,radio,Melaka_Q11,A,B,C,D,B,Melaka/Picture11.png
F4 Chp 6,radio,Mrsm_Q11,A,B,C,D,A,MRSM/Picture11.png
F4 Chp 6,radio,N_Q11,A,B,C,D,A,N9/Picture11.png
F4 Chp 6,radio,Perak_Q11,A,B,C,D,A,Perak/Picture11.png
F4 Chp 6,radio,Perlis_Q11,A,B,C,D,C,Perlis/Picture11.png
F4 Chp 6,radio,PulauPinang_Q11,A,B,C,D,B,Pulau Pinang/Picture11.png
F4 Chp 6,radio,PutrajayaSet_Q11,A,B,C,D,C,Putrajaya set 1/Picture11.png
F4 Chp 6,radio,PutrajayaSet_Q11,A,B,C,D,B,Putrajaya set 2/Picture11.png
F4 Chp 6,radio,Sabah_Q11,A,B,C,D,B,Sabah/Picture11.png
F4 Chp 6,radio,Sabk_Q11,A,B,C,D,A,SABK/Picture11.png
F4 Chp 6,radio,Sbp_Q11,A,B,C,D,A,SBP/Picture11.png
F4 Chp 6,radio,Selangor_Q11,A,B,C,D,A,Selangor/Picture11.png
F4 Chp 6,radio,Smka_Q11,A,B,C,D,B,SMKA/Picture11.png
F4 Chp 6,radio,Terengganu_Q11,A,B,C,D,B,Terengganu/Picture11.png
F4 Chp 6,radio,JohorKulaiSet_Q12,A,B,C,D,B,Johor Kulai Set 1/Picture12.png
F4 Chp 6,radio,JohorKulaiSet_Q12,A,B,C,D,A,Johor Kulai Set 2/Picture12.png
F4 Chp 6,radio,JohorMuar_Q12,A,B,C,D,B,Johor Muar/Picture12.png
F4 Chp 6,radio,JohorPasirGudang_Q12,A,B,C,D,D,Johor Pasir Gudang/Picture12.png
F4 Chp 6,radio,JohorSegamatSet_Q12,A,B,C,D,B,Johor Segamat Set 1/Picture12.png
F4 Chp 6,radio,JohorSegamatSet_Q12,A,B,C,D,D,Johor Segamat Set 2/Picture12.png
F4 Chp 6,radio,Kedah_Q12,A,B,C,D,B,Kedah/Picture12.png
F4 Chp 6,radio,Kelantan_Q12,A,B,C,D,B,Kelantan/Picture12.png
F4 Chp 6,radio,KualaLumpur_Q12,A,B,C,D,B,Kuala Lumpur/Picture12.png
F4 Chp 6,radio,Melaka_Q12,A,B,C,D,B,Melaka/Picture12.png
F4 Chp 6,radio,Mrsm_Q12,A,B,C,D,A,MRSM/Picture12.png
F4 Chp 6,radio,N_Q12,A,B,C,D,C,N9/Picture12.png
F4 Chp 6,radio,Pahang_Q12,A,B,C,D,C,Pahang/Picture12.png
F4 Chp 6,radio,Perak_Q12,A,B,C,D,D,Perak/Picture12.png
F4 Chp 6,radio,Perlis_Q12,A,B,C,D,A,Perlis/Picture12.png
F4 Chp 6,radio,PulauPinang_Q12,A,B,C,D,D,Pulau Pinang/Picture12.png
F4 Chp 6,radio,PutrajayaSet_Q12,A,B,C,D,B,Putrajaya set 1/Picture12.png
F4 Chp 6,radio,PutrajayaSet_Q12,A,B,C,D,A,Putrajaya set 2/Picture12.png
F4 Chp 6,radio,Sabah_Q12,A,B,C,D,A,Sabah/Picture12.png
F4 Chp 6,radio,SarawakSibu_Q12,A,B,C,D,B,Sarawak Sibu/Picture12.png
F4 Chp 6,radio,Sbp_Q12,A,B,C,D,B,SBP/Picture12.png
F4 Chp 6,radio,Selangor_Q12,A,B,C,D,D,Selangor/Picture12.png
F4 Chp 6,radio,Smka_Q12,A,B,C,D,A,SMKA/Picture12.png
F4 Chp 6,radio,Terengganu_Q12,A,B,C,D,B,Terengganu/Picture12.png
F4 Chp 6,radio,Melaka_Q13,A,B,C,D,B,Melaka/Picture13.png
F4 Chp 6,radio,Pahang_Q13,A,B,C,D,B,Pahang/Picture13.png
F4 Chp 6,radio,SarawakSibu_Q13,A,B,C,D,D,Sarawak Sibu/Picture13.png
