title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,JohorBahru_Q17,A,B,C,D,A,Johor Bahru/Picture17.png
F4 Chp 9,radio,JohorKulaiSet_Q17,A,B,C,D,A,Johor Kulai Set 1/Picture17.png
F4 Chp 9,radio,JohorKulaiSet_Q17,A,B,C,D,D,Johor Kulai Set 2/Picture17.png
F4 Chp 9,radio,JohorMuar_Q17,A,B,C,D,B,Johor Muar/Picture17.png
F4 Chp 9,radio,JohorPasirGudang_Q17,A,B,C,D,B,Johor Pasir Gudang/Picture17.png
F4 Chp 9,radio,JohorSegamatSet_Q17,A,B,C,D,D,Johor Segamat Set 1/Picture17.png
F4 Chp 9,radio,JohorSegamatSet_Q17,A,B,C,D,B,Johor Segamat Set 2/Picture17.png
F4 Chp 9,radio,Kedah_Q17,A,B,C,D,D,Kedah/Picture17.png
F4 Chp 9,radio,Melaka_Q17,A,B,C,D,B,Melaka/Picture17.png
F4 Chp 9,radio,Perak_Q17,A,B,C,D,B,Perak/Picture17.png
F4 Chp 9,radio,Perlis_Q17,A,B,C,D,B,Perlis/Picture17.png
F4 Chp 9,radio,PulauPinang_Q17,A,B,C,D,C,Pulau Pinang/Picture17.png
F4 Chp 9,radio,Sbp_Q17,A,B,C,D,C,SBP/Picture17.png
F4 Chp 9,radio,Selangor_Q17,A,B,C,D,C,Selangor/Picture17.png
F4 Chp 9,radio,Smka_Q17,A,B,C,D,C,SMKA/Picture17.png
F4 Chp 9,radio,Terengganu_Q17,A,B,C,D,D,Terengganu/Picture17.png
F4 Chp 9,radio,JohorBahru_Q18,A,B,C,D,C,Johor Bahru/Picture18.png
F4 Chp 9,radio,JohorKulaiSet_Q18,A,B,C,D,D,Johor Kulai Set 1/Picture18.png
F4 Chp 9,radio,JohorKulaiSet_Q18,A,B,C,D,B,Johor Kulai Set 2/Picture18.png
F4 Chp 9,radio,JohorMuar_Q18,A,B,C,D,A,Johor Muar/Picture18.png
F4 Chp 9,radio,JohorPasirGudang_Q18,A,B,C,D,A,Johor Pasir Gudang/Picture18.png
F4 Chp 9,radio,JohorSegamatSet_Q18,A,B,C,D,A,Johor Segamat Set 1/Picture18.png
F4 Chp 9,radio,JohorSegamatSet_Q18,A,B,C,D,D,Johor Segamat Set 2/Picture18.png
F4 Chp 9,radio,Kedah_Q18,A,B,C,D,A,Kedah/Picture18.png
F4 Chp 9,radio,Melaka_Q18,A,B,C,D,C,Melaka/Picture18.png
F4 Chp 9,radio,Perak_Q18,A,B,C,D,B,Perak/Picture18.png
F4 Chp 9,radio,Perlis_Q18,A,B,C,D,C,Perlis/Picture18.png
F4 Chp 9,radio,PulauPinang_Q18,A,B,C,D,D,Pulau Pinang/Picture18.png
F4 Chp 9,radio,Sbp_Q18,A,B,C,D,D,SBP/Picture18.png
F4 Chp 9,radio,Selangor_Q18,A,B,C,D,C,Selangor/Picture18.png
F4 Chp 9,radio,Smka_Q18,A,B,C,D,C,SMKA/Picture18.png
F4 Chp 9,radio,Terengganu_Q18,A,B,C,D,B,Terengganu/Picture18.png
