title,type,question,A,B,C,D,answer,image
F5 Chp 10,radio,JohorBahru_Q39,A,B,C,D,D,Johor Bahru/Picture39.png
F5 Chp 10,radio,JohorKulaiSet_Q39,A,B,C,D,C,Johor Kulai Set 1/Picture39.png
F5 Chp 10,radio,JohorKulaiSet_Q39,A,B,C,D,B,Johor Kulai Set 2/Picture39.png
F5 Chp 10,radio,JohorMuar_Q39,A,B,C,D,C,Johor Muar/Picture39.png
F5 Chp 10,radio,JohorPasirGudang_Q39,A,B,C,D,D,Johor Pasir Gudang/Picture39.png
F5 Chp 10,radio,JohorSegamatSet_Q39,A,B,C,D,A,Johor Segamat Set 1/Picture39.png
F5 Chp 10,radio,JohorSegamatSet_Q39,A,B,C,D,D,Johor Segamat Set 2/Picture39.png
F5 Chp 10,radio,Kedah_Q39,A,B,C,D,A,Kedah/Picture39.png
F5 Chp 10,radio,Melaka_Q39,A,B,C,D,C,Melaka/Picture39.png
F5 Chp 10,radio,Perak_Q39,A,B,C,D,C,Perak/Picture39.png
F5 Chp 10,radio,Perlis_Q39,A,B,C,D,A,Perlis/Picture39.png
F5 Chp 10,radio,PulauPinang_Q39,A,B,C,D,A,Pulau Pinang/Picture39.png
F5 Chp 10,radio,Sbp_Q39,A,B,C,D,D,SBP/Picture39.png
F5 Chp 10,radio,Selangor_Q39,A,B,C,D,A,Selangor/Picture39.png
F5 Chp 10,radio,Smka_Q39,A,B,C,D,C,SMKA/Picture39.png
F5 Chp 10,radio,Terengganu_Q39,A,B,C,D,C,Terengganu/Picture39.png
F5 Chp 10,radio,JohorBahru_Q40,A,B,C,D,C,Johor Bahru/Picture40.png
F5 Chp 10,radio,JohorKulaiSet_Q40,A,B,C,D,A,Johor Kulai Set 1/Picture40.png
F5 Chp 10,radio,JohorKulaiSet_Q40,A,B,C,D,A,Johor Kulai Set 2/Picture40.png
F5 Chp 10,radio,JohorMuar_Q40,A,B,C,D,B,Johor Muar/Picture40.png
F5 Chp 10,radio,JohorPasirGudang_Q40,A,B,C,D,A,Johor Pasir Gudang/Picture40.png
F5 Chp 10,radio,JohorSegamatSet_Q40,A,B,C,D,C,Johor Segamat Set 1/Picture40.png
F5 Chp 10,radio,JohorSegamatSet_Q40,A,B,C,D,C,Johor Segamat Set 2/Picture40.png
F5 Chp 10,radio,Kedah_Q40,A,B,C,D,C,Kedah/Picture40.png
F5 Chp 10,radio,Melaka_Q40,A,B,C,D,B,Melaka/Picture40.png
F5 Chp 10,radio,Perak_Q40,A,B,C,D,D,Perak/Picture40.png
F5 Chp 10,radio,Perlis_Q40,A,B,C,D,D,Perlis/Picture40.png
F5 Chp 10,radio,PulauPinang_Q40,A,B,C,D,B,Pulau Pinang/Picture40.png
F5 Chp 10,radio,Sbp_Q40,A,B,C,D,C,SBP/Picture40.png
F5 Chp 10,radio,Selangor_Q40,A,B,C,D,D,Selangor/Picture40.png
F5 Chp 10,radio,Smka_Q40,A,B,C,D,D,SMKA/Picture40.png
F5 Chp 10,radio,Terengganu_Q40,A,B,C,D,D,Terengganu/Picture40.png
