title,type,question,A,B,C,D,answer,image
F5 Chp 9,radio,JohorBahru_Q37,A,B,C,D,B,Johor Bahru/Picture37.png
F5 Chp 9,radio,JohorKulaiSet_Q37,A,B,C,D,D,Johor Kulai Set 1/Picture37.png
F5 Chp 9,radio,JohorKulaiSet_Q37,A,B,C,D,C,Johor Kulai Set 2/Picture37.png
F5 Chp 9,radio,JohorMuar_Q37,A,B,C,D,D,Johor Muar/Picture37.png
F5 Chp 9,radio,JohorPasirGudang_Q37,A,B,C,D,A,Johor Pasir Gudang/Picture37.png
F5 Chp 9,radio,JohorSegamatSet_Q37,A,B,C,D,B,Johor Segamat Set 1/Picture37.png
F5 Chp 9,radio,JohorSegamatSet_Q37,A,B,C,D,B,Johor Segamat Set 2/Picture37.png
F5 Chp 9,radio,Perak_Q37,A,B,C,D,B,Perak/Picture37.png
F5 Chp 9,radio,Perlis_Q37,A,B,C,D,B,Perlis/Picture37.png
F5 Chp 9,radio,PulauPinang_Q37,A,B,C,D,C,Pulau Pinang/Picture37.png
F5 Chp 9,radio,Sbp_Q37,A,B,C,D,A,SBP/Picture37.png
F5 Chp 9,radio,Selangor_Q37,A,B,C,D,C,Selangor/Picture37.png
F5 Chp 9,radio,Smka_Q37,A,B,C,D,A,SMKA/Picture37.png
F5 Chp 9,radio,Terengganu_Q37,A,B,C,D,A,Terengganu/Picture37.png
F5 Chp 9,radio,JohorBahru_Q38,A,B,C,D,C,Johor Bahru/Picture38.png
F5 Chp 9,radio,JohorKulaiSet_Q38,A,B,C,D,B,Johor Kulai Set 1/Picture38.png
F5 Chp 9,radio,JohorKulaiSet_Q38,A,B,C,D,D,Johor Kulai Set 2/Picture38.png
F5 Chp 9,radio,JohorMuar_Q38,A,B,C,D,B,Johor Muar/Picture38.png
F5 Chp 9,radio,JohorPasirGudang_Q38,A,B,C,D,C,Johor Pasir Gudang/Picture38.png
F5 Chp 9,radio,JohorSegamatSet_Q38,A,B,C,D,B,Johor Segamat Set 1/Picture38.png
F5 Chp 9,radio,JohorSegamatSet_Q38,A,B,C,D,A,Johor Segamat Set 2/Picture38.png
F5 Chp 9,radio,Kedah_Q38,A,B,C,D,C,Kedah/Picture38.png
F5 Chp 9,radio,Melaka_Q38,A,B,C,D,D,Melaka/Picture38.png
F5 Chp 9,radio,Perak_Q38,A,B,C,D,D,Perak/Picture38.png
F5 Chp 9,radio,Perlis_Q38,A,B,C,D,D,Perlis/Picture38.png
F5 Chp 9,radio,PulauPinang_Q38,A,B,C,D,D,Pulau Pinang/Picture38.png
F5 Chp 9,radio,Sbp_Q38,A,B,C,D,B,SBP/Picture38.png
F5 Chp 9,radio,Selangor_Q38,A,B,C,D,B,Selangor/Picture38.png
F5 Chp 9,radio,Smka_Q38,A,B,C,D,D,SMKA/Picture38.png
F5 Chp 9,radio,Terengganu_Q38,A,B,C,D,A,Terengganu/Picture38.png
