title,type,question,A,B,C,D,answer,image
F4 Chp 10,radio,JohorBahru_Q19,A,B,C,D,D,Johor Bahru/Picture19.png
F4 Chp 10,radio,JohorKulaiSet_Q19,A,B,C,D,B,Johor Kulai Set 1/Picture19.png
F4 Chp 10,radio,JohorKulaiSet_Q19,A,B,C,D,D,Johor Kulai Set 2/Picture19.png
F4 Chp 10,radio,JohorMuar_Q19,A,B,C,D,C,Johor Muar/Picture19.png
F4 Chp 10,radio,JohorPasirGudang_Q19,A,B,C,D,B,Johor Pasir Gudang/Picture19.png
F4 Chp 10,radio,JohorSegamatSet_Q19,A,B,C,D,B,Johor Segamat Set 1/Picture19.png
F4 Chp 10,radio,JohorSegamatSet_Q19,A,B,C,D,A,Johor Segamat Set 2/Picture19.png
F4 Chp 10,radio,Kedah_Q19,A,B,C,D,B,Kedah/Picture19.png
F4 Chp 10,radio,Melaka_Q19,A,B,C,D,D,Melaka/Picture19.png
F4 Chp 10,radio,Perak_Q19,A,B,C,D,C,Perak/Picture19.png
F4 Chp 10,radio,Perlis_Q19,A,B,C,D,D,Perlis/Picture19.png
F4 Chp 10,radio,PulauPinang_Q19,A,B,C,D,A,Pulau Pinang/Picture19.png
F4 Chp 10,radio,Sbp_Q19,A,B,C,D,A,SBP/Picture19.png
F4 Chp 10,radio,Selangor_Q19,A,B,C,D,B,Selangor/Picture19.png
F4 Chp 10,radio,Smka_Q19,A,B,C,D,B,SMKA/Picture19.png
F4 Chp 10,radio,Terengganu_Q19,A,B,C,D,C,Terengganu/Picture19.png
F4 Chp 10,radio,JohorBahru_Q20,A,B,C,D,A,Johor Bahru/Picture20.png
F4 Chp 10,radio,JohorKulaiSet_Q20,A,B,C,D,A,Johor Kulai Set 1/Picture20.png
F4 Chp 10,radio,JohorKulaiSet_Q20,A,B,C,D,C,Johor Kulai Set 2/Picture20.png
F4 Chp 10,radio,JohorMuar_Q20,A,B,C,D,B,Johor Muar/Picture20.png
F4 Chp 10,radio,JohorPasirGudang_Q20,A,B,C,D,A,Johor Pasir Gudang/Picture20.png
F4 Chp 10,radio,JohorSegamatSet_Q20,A,B,C,D,C,Johor Segamat Set 1/Picture20.png
F4 Chp 10,radio,JohorSegamatSet_Q20,A,B,C,D,D,Johor Segamat Set 2/Picture20.png
F4 Chp 10,radio,Kedah_Q20,A,B,C,D,C,Kedah/Picture20.png
F4 Chp 10,radio,Melaka_Q20,A,B,C,D,C,Melaka/Picture20.png
F4 Chp 10,radio,Perak_Q20,A,B,C,D,B,Perak/Picture20.png
F4 Chp 10,radio,Perlis_Q20,A,B,C,D,B,Perlis/Picture20.png
F4 Chp 10,radio,PulauPinang_Q20,A,B,C,D,D,Pulau Pinang/Picture20.png
F4 Chp 10,radio,Sbp_Q20,A,B,C,D,B,SBP/Picture20.png
F4 Chp 10,radio,Selangor_Q20,A,B,C,D,B,Selangor/Picture20.png
F4 Chp 10,radio,Smka_Q20,A,B,C,D,D,SMKA/Picture20.png
F4 Chp 10,radio,Terengganu_Q20,A,B,C,D,C,Terengganu/Picture20.png
