title,type,question,A,B,C,D,answer,image
F5 Chp 6,radio,SabahSet1_Q30,A,B,C,D,B,Sabah Set 1/Picture30.png
F5 Chp 6,radio,JohorPasirGudang_Q31,A,B,C,D,D,Johor Pasir Gudang/Picture31.png
F5 Chp 6,radio,JohorTangkak_Q31,A,B,C,D,C,Johor Tangkak/Picture31.png
F5 Chp 6,radio,Kedah_Q31,A,B,C,D,D,Kedah/Picture31.png
F5 Chp 6,radio,Kelantan_Q31,A,B,C,D,B,Kelantan/Picture31.png
F5 Chp 6,radio,Kl_Q31,A,B,C,D,D,KL/Picture31.png
F5 Chp 6,radio,Melaka_Q31,A,B,C,D,D,Melaka/Picture31.png
F5 Chp 6,radio,NegeriSembilan_Q31,A,B,C,D,A,Negeri Sembilan/Picture31.png
F5 Chp 6,radio,Pahang_Q31,A,B,C,D,C,Pahang/Picture31.png
F5 Chp 6,radio,PenangSet1_Q31,A,B,C,D,D,Penang Set 1/Picture31.png
F5 Chp 6,radio,Perlis_Q31,A,B,C,D,C,Perlis/Picture31.png
F5 Chp 6,radio,SabahSet1_Q31,A,B,C,D,D,Sabah Set 1/Picture31.png
F5 Chp 6,radio,SabahSet2_Q31,A,B,C,D,D,Sabah Set 2/Picture31.png
F5 Chp 6,radio,SarawakSet2_Q31,A,B,C,D,C,Sarawak Set 2/Picture31.png
F5 Chp 6,radio,SelangorSet1_Q31,A,B,C,D,B,Selangor Set 1/Picture31.png
F5 Chp 6,radio,SelangorSet2_Q31,A,B,C,D,C,Selangor Set 2/Picture31.png
F5 Chp 6,radio,Terengganu_Q31,A,B,C,D,C,Terengganu/Picture31.png
F5 Chp 6,radio,JohorPasirGudang_Q32,A,B,C,D,B,Johor Pasir Gudang/Picture32.png
F5 Chp 6,radio,JohorTangkak_Q32,A,B,C,D,B,Johor Tangkak/Picture32.png
F5 Chp 6,radio,Kedah_Q32,A,B,C,D,D,Kedah/Picture32.png
F5 Chp 6,radio,Kelantan_Q32,A,B,C,D,A,Kelantan/Picture32.png
F5 Chp 6,radio,Kl_Q32,A,B,C,D,C,KL/Picture32.png
F5 Chp 6,radio,Melaka_Q32,A,B,C,D,B,Melaka/Picture32.png
F5 Chp 6,radio,NegeriSembilan_Q32,A,B,C,D,A,Negeri Sembilan/Picture32.png
F5 Chp 6,radio,Pahang_Q32,A,B,C,D,D,Pahang/Picture32.png
F5 Chp 6,radio,PenangSet1_Q32,A,B,C,D,B,Penang Set 1/Picture32.png
F5 Chp 6,radio,Perak_Q32,A,B,C,D,A,Perak/Picture32.png
F5 Chp 6,radio,Perlis_Q32,A,B,C,D,A,Perlis/Picture32.png
F5 Chp 6,radio,SabahSet2_Q32,A,B,C,D,B,Sabah Set 2/Picture32.png
F5 Chp 6,radio,SarawakSet2_Q32,A,B,C,D,B,Sarawak Set 2/Picture32.png
F5 Chp 6,radio,SelangorSet1_Q32,A,B,C,D,A,Selangor Set 1/Picture32.png
F5 Chp 6,radio,SelangorSet2_Q32,A,B,C,D,A,Selangor Set 2/Picture32.png
F5 Chp 6,radio,Terengganu_Q32,A,B,C,D,B,Terengganu/Picture32.png
F5 Chp 6,radio,Perak_Q33,A,B,C,D,A,Perak/Picture33.png
