title,type,question,A,B,C,D,answer,image
F5 Chp 5,radio,SabahSet1_Q28,A,B,C,D,B,Sabah Set 1/Picture28.png
F5 Chp 5,radio,JohorPasirGudang_Q29,A,B,C,D,D,Johor Pasir Gudang/Picture29.png
F5 Chp 5,radio,JohorTangkak_Q29,A,B,C,D,A,Johor Tangkak/Picture29.png
F5 Chp 5,radio,Kedah_Q29,A,B,C,D,A,Kedah/Picture29.png
F5 Chp 5,radio,Kelantan_Q29,A,B,C,D,B,Kelantan/Picture29.png
F5 Chp 5,radio,Kl_Q29,A,B,C,D,B,KL/Picture29.png
F5 Chp 5,radio,Melaka_Q29,A,B,C,D,A,Melaka/Picture29.png
F5 Chp 5,radio,NegeriSembilan_Q29,A,B,C,D,B,Negeri Sembilan/Picture29.png
F5 Chp 5,radio,Pahang_Q29,A,B,C,D,B,Pahang/Picture29.png
F5 Chp 5,radio,PenangSet1_Q29,A,B,C,D,C,Penang Set 1/Picture29.png
F5 Chp 5,radio,Perak_Q29,A,B,C,D,C,Perak/Picture29.png
F5 Chp 5,radio,Perlis_Q29,A,B,C,D,B,Perlis/Picture29.png
F5 Chp 5,radio,SabahSet1_Q29,A,B,C,D,A,Sabah Set 1/Picture29.png
F5 Chp 5,radio,SabahSet2_Q29,A,B,C,D,D,Sabah Set 2/Picture29.png
F5 Chp 5,radio,SarawakSet2_Q29,A,B,C,D,A,Sarawak Set 2/Picture29.png
F5 Chp 5,radio,SelangorSet1_Q29,A,B,C,D,D,Selangor Set 1/Picture29.png
F5 Chp 5,radio,SelangorSet2_Q29,A,B,C,D,C,Selangor Set 2/Picture29.png
F5 Chp 5,radio,Terengganu_Q29,A,B,C,D,B,Terengganu/Picture29.png
F5 Chp 5,radio,JohorPasirGudang_Q30,A,B,C,D,C,Johor Pasir Gudang/Picture30.png
F5 Chp 5,radio,JohorTangkak_Q30,A,B,C,D,D,Johor Tangkak/Picture30.png
F5 Chp 5,radio,Kedah_Q30,A,B,C,D,D,Kedah/Picture30.png
F5 Chp 5,radio,Kelantan_Q30,A,B,C,D,A,Kelantan/Picture30.png
F5 Chp 5,radio,Kl_Q30,A,B,C,D,B,KL/Picture30.png
F5 Chp 5,radio,Melaka_Q30,A,B,C,D,C,Melaka/Picture30.png
F5 Chp 5,radio,NegeriSembilan_Q30,A,B,C,D,D,Negeri Sembilan/Picture30.png
F5 Chp 5,radio,Pahang_Q30,A,B,C,D,D,Pahang/Picture30.png
F5 Chp 5,radio,PenangSet1_Q30,A,B,C,D,C,Penang Set 1/Picture30.png
F5 Chp 5,radio,Perak_Q30,A,B,C,D,D,Perak/Picture30.png
F5 Chp 5,radio,Perlis_Q30,A,B,C,D,B,Perlis/Picture30.png
F5 Chp 5,radio,SabahSet2_Q30,A,B,C,D,D,Sabah Set 2/Picture30.png
F5 Chp 5,radio,SarawakSet2_Q30,A,B,C,D,C,Sarawak Set 2/Picture30.png
F5 Chp 5,radio,SelangorSet1_Q30,A,B,C,D,A,Selangor Set 1/Picture30.png
F5 Chp 5,radio,SelangorSet2_Q30,A,B,C,D,C,Selangor Set 2/Picture30.png
F5 Chp 5,radio,Terengganu_Q30,A,B,C,D,D,Terengganu/Picture30.png
F5 Chp 5,radio,Perak_Q31,A,B,C,D,C,Perak/Picture31.png
