title,type,question,A,B,C,D,answer,image
F4 Chp 6,radio,JohorPasirGudang_Q11,A,B,C,D,B,Johor Pasir Gudang/Picture11.png
F4 Chp 6,radio,JohorTangkak_Q11,A,B,C,D,A,Johor Tangkak/Picture11.png
F4 Chp 6,radio,Kedah_Q11,A,B,C,D,D,Kedah/Picture11.png
F4 Chp 6,radio,Kelantan_Q11,A,B,C,D,A,Kelantan/Picture11.png
F4 Chp 6,radio,Kl_Q11,A,B,C,D,B,KL/Picture11.png
F4 Chp 6,radio,NegeriSembilan_Q11,A,B,C,D,B,Negeri Sembilan/Picture11.png
F4 Chp 6,radio,Pahang_Q11,A,B,C,D,B,Pahang/Picture11.png
F4 Chp 6,radio,PenangSet1_Q11,A,B,C,D,A,Penang Set 1/Picture11.png
F4 Chp 6,radio,Perak_Q11,A,B,C,D,D,Perak/Picture11.png
F4 Chp 6,radio,Perlis_Q11,A,B,C,D,C,Perlis/Picture11.png
F4 Chp 6,radio,SarawakSet2_Q11,A,B,C,D,D,Sarawak Set 2/Picture11.png
F4 Chp 6,radio,SelangorSet1_Q11,A,B,C,D,A,Selangor Set 1/Picture11.png
F4 Chp 6,radio,SelangorSet2_Q11,A,B,C,D,B,Selangor Set 2/Picture11.png
F4 Chp 6,radio,Terengganu_Q11,A,B,C,D,B,Terengganu/Picture11.png
F4 Chp 6,radio,JohorPasirGudang_Q12,A,B,C,D,C,Johor Pasir Gudang/Picture12.png
F4 Chp 6,radio,JohorTangkak_Q12,A,B,C,D,B,Johor Tangkak/Picture12.png
F4 Chp 6,radio,Kedah_Q12,A,B,C,D,B,Kedah/Picture12.png
F4 Chp 6,radio,Kelantan_Q12,A,B,C,D,D,Kelantan/Picture12.png
F4 Chp 6,radio,Kl_Q12,A,B,C,D,C,KL/Picture12.png
F4 Chp 6,radio,NegeriSembilan_Q12,A,B,C,D,A,Negeri Sembilan/Picture12.png
F4 Chp 6,radio,Pahang_Q12,A,B,C,D,B,Pahang/Picture12.png
F4 Chp 6,radio,PenangSet1_Q12,A,B,C,D,B,Penang Set 1/Picture12.png
F4 Chp 6,radio,Perak_Q12,A,B,C,D,A,Perak/Picture12.png
F4 Chp 6,radio,Perlis_Q12,A,B,C,D,B,Perlis/Picture12.png
F4 Chp 6,radio,SarawakSet2_Q12,A,B,C,D,A,Sarawak Set 2/Picture12.png
F4 Chp 6,radio,SelangorSet1_Q12,A,B,C,D,B,Selangor Set 1/Picture12.png
F4 Chp 6,radio,SelangorSet2_Q12,A,B,C,D,C,Selangor Set 2/Picture12.png
F4 Chp 6,radio,Terengganu_Q12,A,B,C,D,D,Terengganu/Picture12.png
F4 Chp 6,radio,SabahSet1_Q13,A,B,C,D,D,Sabah Set 1/Picture13.png
F4 Chp 6,radio,SabahSet2_Q13,A,B,C,D,B,Sabah Set 2/Picture13.png
F4 Chp 6,radio,Melaka_Q14,A,B,C,D,D,Melaka/Picture14.png
F4 Chp 6,radio,SabahSet1_Q14,A,B,C,D,A,Sabah Set 1/Picture14.png
F4 Chp 6,radio,SabahSet2_Q14,A,B,C,D,C,Sabah Set 2/Picture14.png
F4 Chp 6,radio,Melaka_Q15,A,B,C,D,D,Melaka/Picture15.png
