title,type,question,A,B,C,D,answer,image
F4 Chp 4,radio,JohorPasirGudang_Q07,A,B,C,D,B,Johor Pasir Gudang/Picture7.png
F4 Chp 4,radio,JohorTangkak_Q07,A,B,C,D,D,Johor Tangkak/Picture7.png
F4 Chp 4,radio,Kedah_Q07,A,B,C,D,C,Kedah/Picture7.png
F4 Chp 4,radio,Kelantan_Q07,A,B,C,D,A,Kelantan/Picture7.png
F4 Chp 4,radio,Kl_Q07,A,B,C,D,D,KL/Picture7.png
F4 Chp 4,radio,NegeriSembilan_Q07,A,B,C,D,D,Negeri Sembilan/Picture7.png
F4 Chp 4,radio,Pahang_Q07,A,B,C,D,B,Pahang/Picture7.png
F4 Chp 4,radio,PenangSet1_Q07,A,B,C,D,C,Penang Set 1/Picture7.png
F4 Chp 4,radio,Perak_Q07,A,B,C,D,D,Perak/Picture7.png
F4 Chp 4,radio,Perlis_Q07,A,B,C,D,C,Perlis/Picture7.png
F4 Chp 4,radio,SarawakSet2_Q07,A,B,C,D,C,Sarawak Set 2/Picture7.png
F4 Chp 4,radio,SelangorSet1_Q07,A,B,C,D,D,Selangor Set 1/Picture7.png
F4 Chp 4,radio,SelangorSet2_Q07,A,B,C,D,A,Selangor Set 2/Picture7.png
F4 Chp 4,radio,Terengganu_Q07,A,B,C,D,B,Terengganu/Picture7.png
F4 Chp 4,radio,JohorPasirGudang_Q08,A,B,C,D,D,Johor Pasir Gudang/Picture8.png
F4 Chp 4,radio,JohorTangkak_Q08,A,B,C,D,A,Johor Tangkak/Picture8.png
F4 Chp 4,radio,Kedah_Q08,A,B,C,D,D,Kedah/Picture8.png
F4 Chp 4,radio,Kelantan_Q08,A,B,C,D,B,Kelantan/Picture8.png
F4 Chp 4,radio,Kl_Q08,A,B,C,D,A,KL/Picture8.png
F4 Chp 4,radio,NegeriSembilan_Q08,A,B,C,D,D,Negeri Sembilan/Picture8.png
F4 Chp 4,radio,Pahang_Q08,A,B,C,D,D,Pahang/Picture8.png
F4 Chp 4,radio,PenangSet1_Q08,A,B,C,D,A,Penang Set 1/Picture8.png
F4 Chp 4,radio,Perak_Q08,A,B,C,D,A,Perak/Picture8.png
F4 Chp 4,radio,Perlis_Q08,A,B,C,D,A,Perlis/Picture8.png
F4 Chp 4,radio,SarawakSet2_Q08,A,B,C,D,B,Sarawak Set 2/Picture8.png
F4 Chp 4,radio,SelangorSet1_Q08,A,B,C,D,C,Selangor Set 1/Picture8.png
F4 Chp 4,radio,SelangorSet2_Q08,A,B,C,D,B,Selangor Set 2/Picture8.png
F4 Chp 4,radio,Terengganu_Q08,A,B,C,D,D,Terengganu/Picture8.png
F4 Chp 4,radio,SabahSet2_Q09,A,B,C,D,A,Sabah Set 2/Picture9.png
F4 Chp 4,radio,Melaka_Q10,A,B,C,D,B,Melaka/Picture10.png
F4 Chp 4,radio,SabahSet1_Q10,A,B,C,D,D,Sabah Set 1/Picture10.png
F4 Chp 4,radio,SabahSet2_Q10,A,B,C,D,D,Sabah Set 2/Picture10.png
F4 Chp 4,radio,Melaka_Q11,A,B,C,D,C,Melaka/Picture11.png
F4 Chp 4,radio,SabahSet1_Q11,A,B,C,D,B,Sabah Set 1/Picture11.png
F4 Chp 4,radio,Melaka_Q12,A,B,C,D,B,Melaka/Picture12.png
