title,type,question,A,B,C,D,answer,image
F4 Chp 5,radio,JohorPasirGudang_Q09,A,B,C,D,D,Johor Pasir Gudang/Picture9.png
F4 Chp 5,radio,JohorTangkak_Q09,A,B,C,D,B,Johor Tangkak/Picture9.png
F4 Chp 5,radio,Kedah_Q09,A,B,C,D,D,Kedah/Picture9.png
F4 Chp 5,radio,Kelantan_Q09,A,B,C,D,C,Kelantan/Picture9.png
F4 Chp 5,radio,Kl_Q09,A,B,C,D,C,KL/Picture9.png
F4 Chp 5,radio,NegeriSembilan_Q09,A,B,C,D,A,Negeri Sembilan/Picture9.png
F4 Chp 5,radio,Pahang_Q09,A,B,C,D,C,Pahang/Picture9.png
F4 Chp 5,radio,PenangSet1_Q09,A,B,C,D,B,Penang Set 1/Picture9.png
F4 Chp 5,radio,Perak_Q09,A,B,C,D,A,Perak/Picture9.png
F4 Chp 5,radio,Perlis_Q09,A,B,C,D,A,Perlis/Picture9.png
F4 Chp 5,radio,SarawakSet2_Q09,A,B,C,D,D,Sarawak Set 2/Picture9.png
F4 Chp 5,radio,SelangorSet1_Q09,A,B,C,D,C,Selangor Set 1/Picture9.png
F4 Chp 5,radio,SelangorSet2_Q09,A,B,C,D,C,Selangor Set 2/Picture9.png
F4 Chp 5,radio,Terengganu_Q09,A,B,C,D,A,Terengganu/Picture9.png
F4 Chp 5,radio,JohorPasirGudang_Q10,A,B,C,D,C,Johor Pasir Gudang/Picture10.png
F4 Chp 5,radio,JohorTangkak_Q10,A,B,C,D,B,Johor Tangkak/Picture10.png
F4 Chp 5,radio,Kedah_Q10,A,B,C,D,B,Kedah/Picture10.png
F4 Chp 5,radio,Kelantan_Q10,A,B,C,D,A,Kelantan/Picture10.png
F4 Chp 5,radio,Kl_Q10,A,B,C,D,D,KL/Picture10.png
F4 Chp 5,radio,NegeriSembilan_Q10,A,B,C,D,C,Negeri Sembilan/Picture10.png
F4 Chp 5,radio,Pahang_Q10,A,B,C,D,A,Pahang/Picture10.png
F4 Chp 5,radio,PenangSet1_Q10,A,B,C,D,D,Penang Set 1/Picture10.png
F4 Chp 5,radio,Perak_Q10,A,B,C,D,B,Perak/Picture10.png
F4 Chp 5,radio,Perlis_Q10,A,B,C,D,D,Perlis/Picture10.png
F4 Chp 5,radio,SarawakSet2_Q10,A,B,C,D,C,Sarawak Set 2/Picture10.png
F4 Chp 5,radio,SelangorSet1_Q10,A,B,C,D,A,Selangor Set 1/Picture10.png
F4 Chp 5,radio,SelangorSet2_Q10,A,B,C,D,D,Selangor Set 2/Picture10.png
F4 Chp 5,radio,Terengganu_Q10,A,B,C,D,D,Terengganu/Picture10.png
F4 Chp 5,radio,SabahSet2_Q11,A,B,C,D,A,Sabah Set 2/Picture11.png
F4 Chp 5,radio,SabahSet1_Q12,A,B,C,D,D,Sabah Set 1/Picture12.png
F4 Chp 5,radio,SabahSet2_Q12,A,B,C,D,A,Sabah Set 2/Picture12.png
F4 Chp 5,radio,Melaka_Q13,A,B,C,D,B,Melaka/Picture13.png
