title,type,question,A,B,C,D,answer,image
F4 Chp 9,radio,JohorPasirGudang_Q17,A,B,C,D,C,Johor Pasir Gudang/Picture17.png
F4 Chp 9,radio,JohorTangkak_Q17,A,B,C,D,D,Johor Tangkak/Picture17.png
F4 Chp 9,radio,Kedah_Q17,A,B,C,D,B,Kedah/Picture17.png
F4 Chp 9,radio,Kelantan_Q17,A,B,C,D,B,Kelantan/Picture17.png
F4 Chp 9,radio,Kl_Q17,A,B,C,D,C,KL/Picture17.png
F4 Chp 9,radio,NegeriSembilan_Q17,A,B,C,D,B,Negeri Sembilan/Picture17.png
F4 Chp 9,radio,Pahang_Q17,A,B,C,D,D,Pahang/Picture17.png
F4 Chp 9,radio,PenangSet1_Q17,A,B,C,D,B,Penang Set 1/Picture17.png
F4 Chp 9,radio,Perak_Q17,A,B,C,D,A,Perak/Picture17.png
F4 Chp 9,radio,Perlis_Q17,A,B,C,D,D,Perlis/Picture17.png
F4 Chp 9,radio,SelangorSet1_Q17,A,B,C,D,D,Selangor Set 1/Picture17.png
F4 Chp 9,radio,SelangorSet2_Q17,A,B,C,D,C,Selangor Set 2/Picture17.png
F4 Chp 9,radio,Terengganu_Q17,A,B,C,D,B,Terengganu/Picture17.png
F4 Chp 9,radio,JohorPasirGudang_Q18,A,B,C,D,C,Johor Pasir Gudang/Picture18.png
F4 Chp 9,radio,JohorTangkak_Q18,A,B,C,D,B,Johor Tangkak/Picture18.png
F4 Chp 9,radio,Kedah_Q18,A,B,C,D,C,Kedah/Picture18.png
F4 Chp 9,radio,Kelantan_Q18,A,B,C,D,B,Kelantan/Picture18.png
F4 Chp 9,radio,Kl_Q18,A,B,C,D,B,KL/Picture18.png
F4 Chp 9,radio,NegeriSembilan_Q18,A,B,C,D,D,Negeri Sembilan/Picture18.png
F4 Chp 9,radio,Pahang_Q18,A,B,C,D,A,Pahang/Picture18.png
F4 Chp 9,radio,PenangSet1_Q18,A,B,C,D,B,Penang Set 1/Picture18.png
F4 Chp 9,radio,Perak_Q18,A,B,C,D,C,Perak/Picture18.png
F4 Chp 9,radio,Perlis_Q18,A,B,C,D,A,Perlis/Picture18.png
F4 Chp 9,radio,SabahSet1_Q18,A,B,C,D,C,Sabah Set 1/Picture18.png
F4 Chp 9,radio,SabahSet2_Q18,A,B,C,D,B,Sabah Set 2/Picture18.png
F4 Chp 9,radio,SelangorSet1_Q18,A,B,C,D,C,Selangor Set 1/Picture18.png
F4 Chp 9,radio,SelangorSet2_Q18,A,B,C,D,D,Selangor Set 2/Picture18.png
F4 Chp 9,radio,Terengganu_Q18,A,B,C,D,C,Terengganu/Picture18.png
F4 Chp 9,radio,Melaka_Q19,A,B,C,D,B,Melaka/Picture19.png
F4 Chp 9,radio,SabahSet1_Q19,A,B,C,D,A,Sabah Set 1/Picture19.png
F4 Chp 9,radio,SabahSet2_Q19,A,B,C,D,C,Sabah Set 2/Picture19.png
F4 Chp 9,radio,SarawakSet2_Q19,A,B,C,D,B,Sarawak Set 2/Picture19.png
