title,type,question,A,B,C,D,answer,image
F4 Chp 8,radio,JohorPasirGudang_Q15,A,B,C,D,D,Johor Pasir Gudang/Picture15.png
F4 Chp 8,radio,JohorTangkak_Q15,A,B,C,D,D,Johor Tangkak/Picture15.png
F4 Chp 8,radio,Kedah_Q15,A,B,C,D,A,Kedah/Picture15.png
F4 Chp 8,radio,Kelantan_Q15,A,B,C,D,C,Kelantan/Picture15.png
F4 Chp 8,radio,Kl_Q15,A,B,C,D,D,KL/Picture15.png
F4 Chp 8,radio,NegeriSembilan_Q15,A,B,C,D,C,Negeri Sembilan/Picture15.png
F4 Chp 8,radio,Pahang_Q15,A,B,C,D,A,Pahang/Picture15.png
F4 Chp 8,radio,PenangSet1_Q15,A,B,C,D,A,Penang Set 1/Picture15.png
F4 Chp 8,radio,Perak_Q15,A,B,C,D,C,Perak/Picture15.png
F4 Chp 8,radio,Perlis_Q15,A,B,C,D,D,Perlis/Picture15.png
F4 Chp 8,radio,SelangorSet1_Q15,A,B,C,D,B,Selangor Set 1/Picture15.png
F4 Chp 8,radio,SelangorSet2_Q15,A,B,C,D,A,Selangor Set 2/Picture15.png
F4 Chp 8,radio,Terengganu_Q15,A,B,C,D,A,Terengganu/Picture15.png
F4 Chp 8,radio,JohorPasirGudang_Q16,A,B,C,D,B,Johor Pasir Gudang/Picture16.png
F4 Chp 8,radio,JohorTangkak_Q16,A,B,C,D,C,Johor Tangkak/Picture16.png
F4 Chp 8,radio,Kedah_Q16,A,B,C,D,A,Kedah/Picture16.png
F4 Chp 8,radio,Kelantan_Q16,A,B,C,D,B,Kelantan/Picture16.png
F4 Chp 8,radio,Kl_Q16,A,B,C,D,A,KL/Picture16.png
F4 Chp 8,radio,NegeriSembilan_Q16,A,B,C,D,C,Negeri Sembilan/Picture16.png
F4 Chp 8,radio,Pahang_Q16,A,B,C,D,C,Pahang/Picture16.png
F4 Chp 8,radio,PenangSet1_Q16,A,B,C,D,D,Penang Set 1/Picture16.png
F4 Chp 8,radio,Perak_Q16,A,B,C,D,D,Perak/Picture16.png
F4 Chp 8,radio,Perlis_Q16,A,B,C,D,B,Perlis/Picture16.png
F4 Chp 8,radio,SarawakSet2_Q16,A,B,C,D,B,Sarawak Set 2/Picture16.png
F4 Chp 8,radio,SelangorSet1_Q16,A,B,C,D,A,Selangor Set 1/Picture16.png
F4 Chp 8,radio,SelangorSet2_Q16,A,B,C,D,B,Selangor Set 2/Picture16.png
F4 Chp 8,radio,Terengganu_Q16,A,B,C,D,C,Terengganu/Picture16.png
F4 Chp 8,radio,SabahSet1_Q17,A,B,C,D,A,Sabah Set 1/Picture17.png
F4 Chp 8,radio,SabahSet2_Q17,A,B,C,D,C,Sabah Set 2/Picture17.png
F4 Chp 8,radio,SarawakSet2_Q17,A,B,C,D,C,Sarawak Set 2/Picture17.png
F4 Chp 8,radio,Melaka_Q18,A,B,C,D,B,Melaka/Picture18.png
F4 Chp 8,radio,SarawakSet2_Q18,A,B,C,D,C,Sarawak Set 2/Picture18.png
